tokenAddress,from,tokenAmount,paycoinAmount
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x30fa36558A45Cb775a767BC1EA3F656899e20326,50781776298775428,2330508102325049276619
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xfA3dAD1FecF5C286DEB431c4B45BBED1116C25af,12005080437845637,555473030160196474258
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1CEE82EEd89Bd5Be5bf2507a92a755dcF1D8e8dc,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x89c568F573C282f83F802F0685F878CD727d80bc,617093508817720,28599996789515554968
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x89c568F573C282f83F802F0685F878CD727d80bc,30798138527490915,16874920248453822405
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xD942a16F67fb9b0534FFa1D1FEc439Ae07510877,447995745591141863089,1964480831090615047913
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xE7dbe3372e690fd1D7870901d2781387d57ee0bC,265877507371047107,13459877802612124989512
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x344B5C1213e561FB450Ca58E32D8b2b06a8eB548,61485158387324861328,268706085887066814405
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x08A6018E022A33b4B794b0b30839bcE739696EbC,1097174379615710894212,4831940040197863838501
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x30fa36558A45Cb775a767BC1EA3F656899e20326,3226018269589887005,1695461946083616165648
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x25a509da5DfBe06397dbfe5F82e97fbFB75C237B,60032692317331917,3098331194536573816216
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x193938a2bd57D7269A0323fe629a3bC6D955abe4,29445375804887142293,13860767924233210323590
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x08A6018E022A33b4B794b0b30839bcE739696EbC,779362493486416237,355355474736489240248
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xd18E18B8b2E22cf2127915b7a6452290997A46A3,4183200603617030232,1807808766287568887833
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x03ED71c8EAE7aE81469d4C78799b435F142dba5B,23563809130641718475,11269293096653616129021
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xF4Ed726c3F10068914Db7B485e4b30E63D7EBaF1,749658974747813892,370788656478418443741
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x73c5d17b87A15b72FaE99Bd4Dba063e959792E7D,10060891168525845424,5053009643989155300946
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x5Adb6008DEB5AE5103d4913Cf7aa041cB32dae8c,196460157105442528,11366295541946084996212
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x911951798c45F8F6c74DF1422B3ac4025831d98E,6113047541047521959669,10227122104814096878134
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x94334a4B65Bfb62c54B4c4b854Ee86f0fdDC6737,6221713772367987939292,10934050604454778747279
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xcEaAea1f3e4b0f779dC05Ae13dd1110138F8c34d,52447223491286872,7100145893644019371007
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xe78cbEA4967C63199dA698Ac318bAcC56785b5da,119525391785705426,15130993621785438928782
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe8A741dF8A82b63FBE0A89334b685deD11555EE2,16904172182377676422,7062690186713912247514
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xa5861Cd5435d4a7CcF06935fBe44ff180EDcD59b,1856814908665075,178371546018836655602
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xcFe3a516e7cbAEcCc7526B486B9a4b158B44c646,18778646386067369585089,15952118016387451576280
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x242F16Ed8f8E347013304672e3928a22624b33Dc,774612468453334926135,690175103440765107685
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x5Cf9395d26f33beB3b0C707e9B90d146723803e7,22902564130075288790910,21956001283376090372339
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x9D4414D600E16975b501019B9131dBB033259cF5,1552299478464360410183,1586677319998773768678
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0759bc565CFEd39Ef4098FfFA230f35D10B811c7,39715115475914013069,15097828496409759699079
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xE23c70B8A445C25E37D453208Ee75C4a0110D49e,600544737085068139,43719422789515718488567
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xd18E18B8b2E22cf2127915b7a6452290997A46A3,7703107365264077,594680151765366104056
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x1Cc32A47cE9764b914C43f86895A2B3028c7f3C4,8109302056772168572,3140440853197604041125
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe78cbEA4967C63199dA698Ac318bAcC56785b5da,6277974421386033076705,10378640786825520026928
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x3dc9E0a61a98821bd8bB2C5363aD8169B49CEb34,25966774879220135270051,49310734404597247064822
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xb6B81d97314Cda2A06A381E6A5a25E305Fb42Fb3,1540819048238842,83522550492380546936
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xcFe3a516e7cbAEcCc7526B486B9a4b158B44c646,36475408149723523,1987906520377415824974
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x8354832142f5089dc4eDdacCcbb61740EC762275,107954301673596008,6006338952816793107909
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xB07e53c6E90f7E5B272a7BCC8136899a6E1dAd31,4463384758467411,204113691821124811167
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x87Fe3884cCD5b27D8377770A296634110F87859a,347544980979091007,11454631811395848855610
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe8A741dF8A82b63FBE0A89334b685deD11555EE2,1902551162782501898607,4471534231467814401532
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x260013180219B4B69212d0377E1e309749DD6ef5,219560835131651159,7757444649688167817061
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x87Fe3884cCD5b27D8377770A296634110F87859a,1482996522366645316466,3388738917458752888726
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xE7dbe3372e690fd1D7870901d2781387d57ee0bC,2031070120225265742468,4202562841266214566924
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x3Ad5bF58C6f9FdEca084C033830f3CA9e70E75D4,9475154672656478201,3810546283615526593468
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1cFe3dB0B28282B573dc4C5E2575452d5B936E0C,6906408462262759,246453299916252744998
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xC89af34415eb512A276670d78f9679Fb8214202B,504582163615936735,19129457076610347591977
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1Cc32A47cE9764b914C43f86895A2B3028c7f3C4,30131741217018249,1217133457558237522952
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x4e244a11a2f30b3bF411276387f14EA37b38B135,1633464537538813540962,2929448603839833215618
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xd6409E82D95eCC6cB3Bc65698824d1db8eDea9b6,1683727728945532,59536805621409581687
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xD942a16F67fb9b0534FFa1D1FEc439Ae07510877,143883746616634876,4144552255656655556531
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x1CEE82EEd89Bd5Be5bf2507a92a755dcF1D8e8dc,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1a20d10c5Af3Ec2D59522D1d868D4124a0B64153,99791295728577540,2994529901044349914226
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x271dc1e9F66330E1a1dbc1F0F465184F56B71268,2062718964142160784,821851799639229526780
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x4e244a11a2f30b3bF411276387f14EA37b38B135,112486636522646568,3187677695334453497109
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1aaBD40A051821D8feFE050202a4D512275874c8,296409075729311874,8764495805470497762393
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xa5861Cd5435d4a7CcF06935fBe44ff180EDcD59b,9846925284407513,304058823482293308236
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xa5861Cd5435d4a7CcF06935fBe44ff180EDcD59b,49610939005067778566,102579334214238877735
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1a20d10c5Af3Ec2D59522D1d868D4124a0B64153,182925518601949726215,333070909789054340978
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xde62AAb395765b45FbC14fcF3952176CD6816f27,108522845018403489,3316947510184232529165
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x344B5C1213e561FB450Ca58E32D8b2b06a8eB548,9129954989552446,282566768993768097819
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xB86340BD1c5F7dB534B703E5A44A974548892B38,9368231195039043065288,16765084360603361271833
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x49F07764389B0641C820C6bcB470E42cC89e92BA,419611444920503418,13610733397969914013225
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xE23c70B8A445C25E37D453208Ee75C4a0110D49e,77948830852135355,2536103541995533574381
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xb6B81d97314Cda2A06A381E6A5a25E305Fb42Fb3,69055639146412788912,128062147535333557727
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1a20d10c5Af3Ec2D59522D1d868D4124a0B64153,130644957472876805112,245374126683578751873
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x51bA50df645da5729bB513fA3293459E50449092,19111250379788840,617706258068698864431
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xceEfC04844a1B7b45fE86E5928390fDd0c0b180D,351323713380909264,9658176126579948767586
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xD8D5003BD51EF5307F2268B27e18dCEBeff77998,34992264324511944,998121438737615233915
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xB07e53c6E90f7E5B272a7BCC8136899a6E1dAd31,105193374086113286,42726098572111492212
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1Cc32A47cE9764b914C43f86895A2B3028c7f3C4,221000747048756613561,412956093489437993093
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xfA3dAD1FecF5C286DEB431c4B45BBED1116C25af,413377578867750788498,772625618899280533568
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x9172507e25bAF34C10cdBCeFC7625F87c1EFf8a4,23135909959998713214548,46833069307033294453919
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x1CEE82EEd89Bd5Be5bf2507a92a755dcF1D8e8dc,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xd6409E82D95eCC6cB3Bc65698824d1db8eDea9b6,47172229381893757,18634041921049041548
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xC5DaFE845c35289D84EfbdC0484274300e8EdFE1,225122204518784017529,417412800113677223179
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x03ED71c8EAE7aE81469d4C78799b435F142dba5B,239736061979947520,6722361872167725972802
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xd32d78003cae40cca6E156cF49b3508A37404F73,14210444312920190099785,28104924674837504939263
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x5431F4e3F34374f0177C56B1418B659257b1524a,28767938889951391245,11391102771048337542764
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xD8D5003BD51EF5307F2268B27e18dCEBeff77998,35447817723207459,779958301298272731757
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xBC23FCdbeCe908FC424Eb442b5d1AFb0D5993324,1385469893854620718,35897481287710077168942
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x4e244a11a2f30b3bF411276387f14EA37b38B135,10996334443592189203,4343383190263417969325
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1866bC5C04ab09aD08118AD134558d5d53163dDE,878594342484186483214,1957354811581560168391
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xa2A25a1635052F1E11b260b765c75c3A1744af98,15871727204443908,464390871642281916619
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xceB278006D338BEe3132C9Eb0f5D37A2637FD78D,29066135080477845123,11473842123333433562481
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x08A6018E022A33b4B794b0b30839bcE739696EbC,250786774786419139934,575704073228903012563
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xA00b7e747aB00b27e2c9EB1b970e140bd2Cb68D4,318323460837298894,9312132649665416958724
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x76Bb2D200b2292e27330593BBdeb5033729E1cDF,607949895551683381,19637030212853592664312
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x689AF93DC9D4e6Da145Eff6398ae792fe4BaD8dD,41475256779854727102,15829070718650809845281
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe8A741dF8A82b63FBE0A89334b685deD11555EE2,731363101728785808541,1736274953707898514505
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xEdfdB89B9c6E8731f823Ac1873b1d822E9e42C74,3195373210718695699371,7733599423299322640080
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xD17220fC6813DE0E91e5ECAcCbf1b858e07d56FD,2583190482372205636,1003165173499372148898
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x9a1A3B806EF6C53291204a382Db4BD678A67C420,45880601980392961641,18162744566716667738609
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x5Adb6008DEB5AE5103d4913Cf7aa041cB32dae8c,75792881729751266,2377788356985175688296
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x87Fe3884cCD5b27D8377770A296634110F87859a,5060117796798204742358,13006492495494948326988
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xBaa3bb6E00F9BB3d4FEc8aF8aaf35dfAFeC9fEce,1677718042299724727,665683547689789719737
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xB86340BD1c5F7dB534B703E5A44A974548892B38,35371415157389619132,12891249882853264366645
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x5334142a596e53120233703F7c7AaB5AedB8e968,1579531792935024811806,4244738250894260164786
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xB014cA81B58592BB19efc8232f1E3D047D5B1722,676077320980818162195,1838256187291642625787
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x21b42413bA931038f35e7A5224FaDb065d297Ba3,1507627717006867471,56515138665795054835494
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x3Ad5bF58C6f9FdEca084C033830f3CA9e70E75D4,492934916563975910458,1348497023689667568686
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x21b42413bA931038f35e7A5224FaDb065d297Ba3,20233713097414323250,7556253883202328015953
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x689AF93DC9D4e6Da145Eff6398ae792fe4BaD8dD,45169971095171123928,17307240063534611352886
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x51bA50df645da5729bB513fA3293459E50449092,22628824085386628767,58947992669322757616
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xa2A25a1635052F1E11b260b765c75c3A1744af98,491488168073848713836,1283692862920175187207
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x5Adb6008DEB5AE5103d4913Cf7aa041cB32dae8c,307773506046766421519,801711618214406946457
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xb91fa2874F394ed50c0e150D77c9c186B9f15422,11441128672143272847171,32356368562082118863251
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x87Fe3884cCD5b27D8377770A296634110F87859a,3669799253289091231,1336453152065731121516
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x0759bc565CFEd39Ef4098FfFA230f35D10B811c7,4234387612576109175926,8950164193683000269975
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x44827fEAE248795B60B243440BCf8FdEfAb68EFD,104795846775027848,4418743975202031299510
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x76Bb2D200b2292e27330593BBdeb5033729E1cDF,15519808188706310382,6268926640735353409851
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x76Bb2D200b2292e27330593BBdeb5033729E1cDF,12723333402153030549,5198727437038470835175
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x6276b885379Fc54d16C0773f0e4F8b91D415A360,664489007454925678,30580060710972047049636
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xc4a97b4b2b5f442C9f67a1BB5C330e8e9D4276c3,631054408635273742028,1376317710371497643007
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x09bd18b813b1bc6c066Da553D0c93E55a079Dc3a,30680319047824869,1546200700089963659869
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xC89af34415eb512A276670d78f9679Fb8214202B,5329942222653701418920,11956873544480548572012
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x2D0377757C1fD6097B16Bcd5B83C2B7e05F8B84B,2556473343625217496685,6087904183063662334724
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xde62AAb395765b45FbC14fcF3952176CD6816f27,6445943629830652,271121017558879933384
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x1a20d10c5Af3Ec2D59522D1d868D4124a0B64153,6987237439470480167,2712936738667339261448
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xd32d78003cae40cca6E156cF49b3508A37404F73,8728945212540953516,3410480850166916452308
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x1a20d10c5Af3Ec2D59522D1d868D4124a0B64153,5172842437819761698,2035131188354659116667
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x08A6018E022A33b4B794b0b30839bcE739696EbC,670155563106546076,264274326459081806613
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x30fa36558A45Cb775a767BC1EA3F656899e20326,51022289037944768,1963423954251200583466
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0759bc565CFEd39Ef4098FfFA230f35D10B811c7,11006232782079354051,4461324834076792993309
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x89c568F573C282f83F802F0685F878CD727d80bc,9072941851107436,351655531250402733815
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x65a2d884472237288684cB04dbEE7f2C340a18A0,16998451198376034079887,37349845412341530999705
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xA5783B6d849Af89134a9e22C0E617c3b150a05d3,14760621403225259518,5650249781949012521348
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xd18E18B8b2E22cf2127915b7a6452290997A46A3,1501978001656463548,585350027732923997416
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x1aaBD40A051821D8feFE050202a4D512275874c8,6490050607101638646,2608380775779859238541
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x4e244a11a2f30b3bF411276387f14EA37b38B135,208784962547100700,7884446360301788816463
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xceB278006D338BEe3132C9Eb0f5D37A2637FD78D,2468455104034472428695,4735560969149584197169
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xE23c70B8A445C25E37D453208Ee75C4a0110D49e,99542588030492172,3899416097726911513524
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xD17220fC6813DE0E91e5ECAcCbf1b858e07d56FD,709638614567694055486,1380505830906259980762
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xC89af34415eb512A276670d78f9679Fb8214202B,5714603354273173179658,11392642406100038134302
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x03ED71c8EAE7aE81469d4C78799b435F142dba5B,110160491580602344088,43638323872883842884148
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x03ED71c8EAE7aE81469d4C78799b435F142dba5B,47992493881113509283,20230255020871579670461
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xcEaAea1f3e4b0f779dC05Ae13dd1110138F8c34d,60153270425683699894,26531709517583820687697
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xEdfdB89B9c6E8731f823Ac1873b1d822E9e42C74,23043040932545302355,10505339863736338099175
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xceB278006D338BEe3132C9Eb0f5D37A2637FD78D,2237751886269715125835,4078604621343061548411
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe78cbEA4967C63199dA698Ac318bAcC56785b5da,34297964429878737612,15481162268710691722593
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x73c5d17b87A15b72FaE99Bd4Dba063e959792E7D,5273001266062570156206,9864891560911389733775
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x93093D85f65ac30866E2Bf1F8F983B14D78e092C,10415183400379364435,4732896685906923017699
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe8A741dF8A82b63FBE0A89334b685deD11555EE2,3958928246094576412810,7710895911041470125049
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x7B1e64e6E1116E802AF13c35D44644E22A410699,15020735710673050123078,31912545845157550649683
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xA5136B07b05905EEE6679f935B8E6A118ffAC926,65111171357422003,1696960471607574691350
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xA00b7e747aB00b27e2c9EB1b970e140bd2Cb68D4,4369631731332580800163,10160811251953424300284
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x5431F4e3F34374f0177C56B1418B659257b1524a,18739853970186999430,8353829641327541814621
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xde62AAb395765b45FbC14fcF3952176CD6816f27,208276293759939785243,498602101390258694637
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xA00b7e747aB00b27e2c9EB1b970e140bd2Cb68D4,53520797509725928,1237863423005992815027
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xd32d78003cae40cca6E156cF49b3508A37404F73,2084044492886895106207,4064709370933028163638
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xC89af34415eb512A276670d78f9679Fb8214202B,501568596635708937,16284675145476214216359
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x73c5d17b87A15b72FaE99Bd4Dba063e959792E7D,8744788383538549684,3705293731321380243271
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x3dc9E0a61a98821bd8bB2C5363aD8169B49CEb34,135951978185702463802,61282804617766192165775
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xE23c70B8A445C25E37D453208Ee75C4a0110D49e,936736612124415849374,1900179627491359493871
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x193938a2bd57D7269A0323fe629a3bC6D955abe4,2521947179236278720930,5064312083361459909552
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x89c568F573C282f83F802F0685F878CD727d80bc,591394322699931272,274110474104229761404
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x989033E708AEeAb3658D448dcB7Cc330401a5c55,129871643482627027949,63341057797964645152415
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xC5DaFE845c35289D84EfbdC0484274300e8EdFE1,635110333817776540672,1278133403248664780188
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x9a1A3B806EF6C53291204a382Db4BD678A67C420,7730655900821143116281,16274198768427495501592
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x51bA50df645da5729bB513fA3293459E50449092,406078893563154681,210187484695712532164
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xd6409E82D95eCC6cB3Bc65698824d1db8eDea9b6,246772773655984,6199955533414649109
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xD41C49B06e5FD3249bB8E8E6725b89246AD25d3f,6583072540589775454446,16326393118652131101352
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x09bd18b813b1bc6c066Da553D0c93E55a079Dc3a,42513686881807111,1072540858322091215251
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x4eeA6E28F723E30FcF88acf448FB63813E08549B,36402644176923936393,15252779173664327788220
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xb91fa2874F394ed50c0e150D77c9c186B9f15422,1814777464975020729699,4381493039787260955566
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x71Fa541499771988c2B52F7a787F9C82Fc404522,48858326758434132211697,156837495507093635480375
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe78cbEA4967C63199dA698Ac318bAcC56785b5da,15925721676986858280,6355002833546660095235
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xb32C4CaB1E2e79FF6d1948d094bdE48c7a08B38c,76733867178868304,2018164893648445954553
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x4eeA6E28F723E30FcF88acf448FB63813E08549B,2168858375689605695512,10642927840105629118150
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe14b5aAE97178dd73f087F009DcBfd52b5F7961A,25606527244249253890,9704323394620875887283
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe78cbEA4967C63199dA698Ac318bAcC56785b5da,280904730488119585400,1362144028789365632383
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xd18E18B8b2E22cf2127915b7a6452290997A46A3,31937510953084649174,12437251253263350517536
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x65a2d884472237288684cB04dbEE7f2C340a18A0,3444082275338437037213,16928293889362294153061
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xD17220fC6813DE0E91e5ECAcCbf1b858e07d56FD,61485674320129284,1288189394657712616008
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xc4a97b4b2b5f442C9f67a1BB5C330e8e9D4276c3,87464152260099262,2571602567368471945061
